cargo,empresa,salario_base,localizacao,modalidade_trabalho,nivel,experiencia,tipo_contrato,remuneracao_total_anual,remuneracao_inclui,salario_base_detalhado,bonus_anual,relacao_empresa,area_especializacao,beneficios,remuneracao_total_mensal,Apoio psicológico,Auxílio Creche,Auxílio Educação,Auxílio Internet,Café Grátis,Celular Corporativo,Day off no aniversário,Gympass,Gympass ou subsídio para academia,Home Office,Home office,Horas extras,Horário Flexível,Horário flexível,Insalubridade ou periculosidade,Licença maternidade estendida,Licença paternidade estendida,Não informado,PLR,Participação nos Lucros e Resultados (PLR),Plano Odontológico,Plano de Saúde,Plano de saúde,Previdência privada,Seguro de vida,Stock Options,Vale Alimentação,Vale Refeição,Vale Transporte,Vale-alimentação,Vale-refeição,Viagens,estado,texto_vaga
Senior Data Analyst,Mercado Livre,16.78,"Osasco, São Paulo",Híbrido,Sênior,6 anos de experiência,CLT,257.237,"Inclui bônus, PLR, stock options e comissões",223.677,33.560,Funcionário em abril de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Café Grátis | Participação nos Lucros e Resultados (PLR) | Horas extras | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico | Licença maternidade estendida | Licença paternidade estendida,21.436,sim,sim,sim,sim,sim,nao,sim,nao,sim,sim,nao,sim,sim,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,sim,sim,nao,nao,nao,SP,Senior Data Analyst Sênior SP Híbrido
Senior Data Analyst,Siemens,10.512,"São Paulo, São Paulo",Remoto,Sênior,12 anos de experiência,CLT,164.725,"Inclui bônus, PLR, stock options e comissões",140.125,20.000,Funcionário em março de 2025,Não informado,Vale Refeição | Auxílio Creche | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Café Grátis | Participação nos Lucros e Resultados (PLR) | Horas extras | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Stock Options | Day off no aniversário | Apoio psicológico | Licença paternidade estendida,13.727,sim,sim,sim,sim,sim,nao,sim,nao,sim,sim,nao,sim,sim,nao,nao,nao,sim,nao,nao,sim,sim,sim,nao,sim,sim,sim,nao,sim,nao,nao,nao,nao,SP,Senior Data Analyst Sênior SP Remoto
Data Analyst,Vitrio,6.294,"São Paulo, São Paulo",Remoto,Sênior,1 ano de experiência,CLT,83.899,"Inclui bônus, PLR, stock options e comissões",83.899,Não informado,Funcionário em março de 2025,Dados,Vale Alimentação | Auxílio Internet | Plano de Saúde | Home Office | Celular Corporativo | Gympass ou subsídio para academia | Day off no aniversário,6.992,nao,nao,nao,sim,nao,sim,sim,nao,sim,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,sim,nao,nao,nao,nao,nao,SP,Data Analyst Sênior SP Remoto
Senior data Analyst,Cadastra,8.0,Bahia,Remoto,Sênior,4.9 anos de experiência,CLT,106.64,"Inclui bônus, PLR, stock options e comissões",106.64,Não informado,Oferta de emprego recebida em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Auxílio Creche | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Horas extras | Gympass ou subsídio para academia | Day off no aniversário | Licença maternidade estendida | Licença paternidade estendida,8.887,nao,sim,nao,sim,nao,nao,sim,nao,sim,sim,nao,sim,sim,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,nao,nao,nao,sim,sim,nao,nao,nao,nao,BA,Senior data Analyst Sênior BA Remoto
Data Analyst,Shopee,16.65,"São Paulo, São Paulo",Híbrido,Sênior,10 anos de experiência,CLT,254.945,"Inclui bônus, PLR, stock options e comissões",221.945,33.000,Funcionário em março de 2025,Engenharia de Software,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico,21.245,sim,sim,sim,sim,nao,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,nao,nao,nao,sim,sim,sim,nao,nao,nao,SP,Data Analyst Sênior SP Híbrido
Data Analyst,McKinsey & Company,8.6,"São Paulo, São Paulo",Híbrido,Pleno,4 anos de experiência,CLT,128.638,"Inclui bônus, PLR, stock options e comissões",114.638,14.000,Saiu da empresa em 2025 (ex-funcionário),Banco de Dados,Vale Refeição | Vale Alimentação | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Viagens | Celular Corporativo | Café Grátis | Participação nos Lucros e Resultados (PLR) | Previdência privada | Gympass ou subsídio para academia | Licença paternidade estendida,10.72,nao,nao,nao,nao,sim,sim,nao,nao,sim,sim,nao,nao,sim,nao,nao,nao,sim,nao,nao,sim,sim,sim,nao,sim,nao,nao,sim,sim,nao,nao,nao,sim,SP,Data Analyst Pleno SP Híbrido
Data Analyst,Cadastra,7.5,Rio Grande do Sul,Remoto,Sênior,10 anos de experiência,CLT,103.975,"Inclui bônus, PLR, stock options e comissões",99.975,4.000,Funcionário em março de 2025,Publicidade,Vale Alimentação | Auxílio Internet | Plano de Saúde | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Day off no aniversário,8.665,nao,nao,nao,sim,nao,nao,sim,nao,nao,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,sim,nao,sim,nao,nao,nao,nao,sim,nao,nao,nao,nao,nao,RS,Data Analyst Sênior RS Remoto
Data Analyst,E-core,9.5,"Campina Grande, Paraíba",Remoto,Sênior,10 anos de experiência,CLT,138.635,"Inclui bônus, PLR, stock options e comissões",126.635,12.000,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Horas extras | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Apoio psicológico,11.553,sim,nao,nao,sim,nao,nao,nao,nao,sim,sim,nao,sim,sim,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,sim,nao,nao,nao,nao,PB,Data Analyst Sênior PB Remoto
Data analyst,Hotmart,10.3,São Paulo,Presencial,Pleno,2.5 anos de experiência,CLT,167.299,"Inclui bônus, PLR, stock options e comissões",137.299,30.000,Oferta de emprego recebida em julho de 2024,Banco de Dados,Vale Refeição | Vale Alimentação | Vale Transporte | Plano de Saúde | Plano Odontológico | Seguro de vida | Gympass ou subsídio para academia,13.942,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,sim,nao,sim,sim,sim,nao,nao,nao,SP,Data analyst Pleno SP Presencial
Data Analyst,Cadastra,5.099,Rio Grande do Sul,Remoto,Pleno,4.8 anos de experiência,CLT,67.97,"Inclui bônus, PLR, stock options e comissões",67.97,Não informado,Funcionário em março de 2025,Não informado,Vale Refeição | Vale Alimentação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico,5.664,sim,nao,nao,sim,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,RS,Data Analyst Pleno RS Remoto
Data Analyst,Omnibees,7.0,"São Paulo, São Paulo",Presencial,Pleno,6 anos de experiência,CLT,93.31,"Inclui bônus, PLR, stock options e comissões",93.31,Não informado,Funcionário em agosto de 2025,Banco de Dados,Vale Refeição | Vale Transporte | Plano de Saúde | Plano Odontológico | Café Grátis | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico | Licença maternidade estendida | Licença paternidade estendida,7.776,sim,nao,nao,nao,sim,nao,sim,nao,sim,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,nao,sim,sim,nao,nao,sim,nao,nao,sim,sim,nao,nao,nao,SP,Data Analyst Pleno SP Presencial
Data Analyst,iFood,13.6,"Osasco, São Paulo",Remoto,Sênior,4 anos de experiência,CLT,181.288,"Inclui bônus, PLR, stock options e comissões",181.288,Não informado,Funcionário em junho de 2025,Não informado,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Educação | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico,15.107,sim,sim,sim,nao,nao,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,nao,sim,nao,sim,sim,sim,nao,nao,nao,SP,Data Analyst Sênior SP Remoto
Data Analyst,SulAmerica Saude,7.1,"São Paulo, São Paulo",Híbrido,Sênior,6 anos de experiência,CLT,105.143,"Inclui bônus, PLR, stock options e comissões",94.643,10.500,Funcionário em junho de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Plano de Saúde | Plano Odontológico | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Apoio psicológico,8.762,sim,sim,nao,nao,nao,nao,nao,nao,sim,nao,nao,nao,sim,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,nao,sim,nao,sim,sim,sim,nao,nao,nao,SP,Data Analyst Sênior SP Híbrido
Data Analyst,Accenture,7.5,"Porto Alegre, Rio Grande do Sul",Remoto,Sênior,4.5 anos de experiência,CLT,107.475,"Inclui bônus, PLR, stock options e comissões",99.975,7.500,Funcionário em maio de 2025,Banco de Dados,Vale Refeição | Auxílio Creche | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Stock Options | Day off no aniversário | Apoio psicológico | Licença maternidade estendida | Licença paternidade estendida,8.956,sim,sim,nao,sim,nao,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,nao,sim,sim,nao,sim,nao,nao,nao,nao,RS,Data Analyst Sênior RS Remoto
Data Analyst,ConectCar,9.0,"São Paulo, São Paulo",Híbrido,Sênior,3 anos de experiência,CLT,137.97,"Inclui bônus, PLR, stock options e comissões",119.97,18.000,Funcionário em abril de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Café Grátis | Participação nos Lucros e Resultados (PLR) | Horas extras | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico,11.498,sim,sim,sim,sim,sim,nao,sim,nao,sim,sim,nao,sim,sim,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,nao,sim,nao,sim,sim,sim,nao,nao,nao,SP,Data Analyst Sênior SP Híbrido
Data Analyst,Grupo GPS,8.0,"Brasília, Distrito Federal",Presencial,Pleno,5 anos de experiência,CLT,106.64,"Inclui bônus, PLR, stock options e comissões",106.64,Não informado,Funcionário em abril de 2025,Outra,Vale Alimentação | Vale Transporte,8.887,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,sim,nao,nao,nao,DF,Data Analyst Pleno DF Presencial
Data Analyst,Banco BMG,10.5,"São Paulo, São Paulo",Híbrido,Sênior,10 anos de experiência,CLT,157.965,"Inclui bônus, PLR, stock options e comissões",139.965,18.000,Funcionário em abril de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Horas extras | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico | Licença maternidade estendida | Licença paternidade estendida,13.164,sim,sim,sim,sim,nao,nao,sim,nao,sim,nao,nao,sim,sim,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,sim,sim,nao,nao,nao,SP,Data Analyst Sênior SP Híbrido
Data Analyst,Banco Itaú,8.3,"São Paulo, São Paulo",Híbrido,Júnior,4 anos de experiência,CLT,170.639,"Inclui bônus, PLR, stock options e comissões",110.639,60.000,Funcionário em abril de 2025,Análise Financeira,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Educação | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Café Grátis | Participação nos Lucros e Resultados (PLR) | Horas extras | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Apoio psicológico,14.22,sim,sim,sim,nao,sim,nao,nao,nao,sim,sim,nao,sim,sim,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,sim,sim,nao,nao,nao,SP,Data Analyst Júnior SP Híbrido
Data Analyst,iFood,14.9,"São Paulo, São Paulo",Remoto,Sênior,4 anos de experiência,CLT,228.617,"Inclui bônus, PLR, stock options e comissões",198.617,30.000,Funcionário em abril de 2025,Não informado,Vale Alimentação | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário,19.051,nao,nao,sim,sim,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,nao,sim,nao,sim,nao,nao,nao,nao,nao,SP,Data Analyst Sênior SP Remoto
Data Analyst,Maxmilhas,3.58,"Belo Horizonte, Minas Gerais",Presencial,Júnior,6 anos de experiência,CLT,47.721,"Inclui bônus, PLR, stock options e comissões",47.721,Não informado,Funcionário em abril de 2025,Não informado,Não informado,3.977,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,MG,Data Analyst Júnior MG Presencial
Data Analyst,Riachuelo,2.0,"São Paulo, São Paulo",Híbrido,Júnior,2.5 anos de experiência,CLT,26.66,"Inclui bônus, PLR, stock options e comissões",26.66,Não informado,Saiu da empresa em 2022 (ex-funcionário),Não informado,Vale Refeição | Vale Transporte | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Gympass ou subsídio para academia | Day off no aniversário | Licença maternidade estendida,2.222,nao,nao,nao,sim,nao,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,sim,nao,nao,nao,sim,sim,sim,nao,nao,nao,nao,nao,sim,sim,nao,nao,nao,SP,Data Analyst Júnior SP Híbrido
Data Analyst,Bignardi Industria de Papeis e Artefatos,1.5,"São Paulo, São Paulo",Presencial,Júnior,1.5 anos de experiência,CLT,19.995,"Inclui bônus, PLR, stock options e comissões",19.995,Não informado,Saiu da empresa em 2020 (ex-funcionário),Não informado,Vale Refeição | Vale Transporte | Plano de Saúde | Plano Odontológico | Participação nos Lucros e Resultados (PLR) | Licença maternidade estendida,1.666,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,nao,sim,sim,sim,nao,nao,nao,nao,nao,sim,sim,nao,nao,nao,SP,Data Analyst Júnior SP Presencial
Data Analyst,Collinson Group,5.0,São Paulo,Híbrido,Júnior,5 anos de experiência,CLT,66.65,"Inclui bônus, PLR, stock options e comissões",66.65,Não informado,Saiu da empresa em 2023 (ex-funcionário),Não informado,Vale Refeição | Vale Transporte | Plano de Saúde | Home Office | Horário Flexível | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário,5.554,nao,nao,nao,nao,nao,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,sim,nao,nao,sim,sim,nao,nao,nao,SP,Data Analyst Júnior SP Híbrido
Data Analyst,iFood,12.0,"Osasco, São Paulo",Remoto,Sênior,3 anos de experiência,CLT,159.96,"Inclui bônus, PLR, stock options e comissões",159.96,Não informado,Oferta de emprego recebida em abril de 2025,Não informado,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Viagens | Café Grátis | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Stock Options | Day off no aniversário | Apoio psicológico,13.33,sim,sim,sim,sim,sim,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,nao,sim,sim,sim,sim,sim,nao,nao,sim,SP,Data Analyst Sênior SP Remoto
Data Analyst,V4 Company,3.5,"Curitiba, Paraná",Remoto,Pleno,4 anos de experiência,PJ,42.0,"Inclui bônus, PLR, stock options e comissões",42.0,Não informado,Saiu da empresa em 2025 (ex-funcionário),Marketing Digital,Home Office | Horário Flexível | Gympass ou subsídio para academia,3.5,nao,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,PR,Data Analyst Pleno PR Remoto
Data Analyst,Gol Linhas Aéreas,4.75,"São Paulo, São Paulo",Remoto,Pleno,3 anos de experiência,CLT,68.068,"Inclui bônus, PLR, stock options e comissões",63.318,4.750,Funcionário em abril de 2025,Outra,Vale Refeição | Vale Alimentação | Vale Transporte | Plano de Saúde | Plano Odontológico | Home Office | Viagens | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico,5.672,sim,nao,nao,nao,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,sim,nao,sim,sim,sim,nao,nao,sim,SP,Data Analyst Pleno SP Remoto
Data Analyst,Sinch,8.0,"São Paulo, São Paulo",Remoto,Pleno,5 anos de experiência,CLT,106.64,"Inclui bônus, PLR, stock options e comissões",106.64,Não informado,Funcionário em abril de 2025,Não informado,Vale Refeição | Vale Alimentação | Auxílio Educação | Plano de Saúde | Plano Odontológico | Home Office | Participação nos Lucros e Resultados (PLR) | Horas extras | Gympass ou subsídio para academia | Day off no aniversário | Licença maternidade estendida,8.887,nao,nao,sim,nao,nao,nao,sim,nao,sim,sim,nao,sim,nao,nao,nao,sim,nao,nao,nao,sim,sim,sim,nao,nao,nao,nao,sim,sim,nao,nao,nao,nao,SP,Data Analyst Pleno SP Remoto
Data Analyst,Dentsu,4.142,"São Paulo, São Paulo",Remoto,Júnior,3 anos de experiência,CLT,55.213,"Inclui bônus, PLR, stock options e comissões",55.213,Não informado,Funcionário em abril de 2025,Inteligência Artificial / Machine Learning,Vale Refeição | Vale Alimentação | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Horas extras | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico,4.601,sim,nao,nao,nao,nao,nao,sim,nao,sim,sim,nao,sim,sim,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,nao,nao,nao,sim,sim,nao,nao,nao,nao,SP,Data Analyst Júnior SP Remoto
Data Analyst,FLUENCY ACADEMY,3.678,"São Carlos, São Paulo",Remoto,Júnior,2 anos de experiência,CLT,49.028,"Inclui bônus, PLR, stock options e comissões",49.028,Não informado,Funcionário em abril de 2025,Pesquisa de Mercado,Vale Refeição | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Horas extras | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico | Licença paternidade estendida,4.086,sim,nao,nao,nao,nao,nao,sim,nao,sim,sim,nao,sim,sim,nao,nao,nao,sim,nao,nao,nao,sim,sim,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,SP,Data Analyst Júnior SP Remoto
Data Analyst,Secretaria de Saude de belo horizonte,9.1,Minas Gerais,Presencial,Sênior,2 anos de experiência,CLT,121.303,"Inclui bônus, PLR, stock options e comissões",121.303,Não informado,Oferta de emprego recebida em janeiro de 2025,Banco de Dados,Vale Alimentação,10.109,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,nao,MG,Data Analyst Sênior MG Presencial
